Symbol,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,Net Income,Beta,Revenue Growth,Debt to Equity,Profit Margin,Operating Income,Predicted 5 Year Return Rate,Return on Assets,Predicted Stock Insight,Analyst Recommendation,Quick Ratio
MAA,Real Estate,85.39,14.38,4.19652,2.86,110.95,86.95,9992628990.0,871483000.0,6.6291075,1.6,334686952.93828315,0.794,0.027,0.7471603428494032,0.1557793520491267,688902000.0,0.005030159873016392,0.029142484697708134,Low Growth,hold,-0.22957480389154555
MAC,Real Estate,58.36,14.81,4.9177604,3.43,69.73,52.12,8473119166.0,503183000.0,11.394877,2.24,497991753.58773136,2.356,0.08645833333333332,1.7611923891100196,0.5632957573260556,177579000.0,-0.0002379594559839591,0.06627949134675387,Low Growth,hold,0.13908129721363308
MAR,Consumer Discretionary,133.88,32.73,0.9452879,2.67,149.21,85.3725,50910130358.0,2620000000.0,2.9997249,11.02,1015312578.8456827,1.62,0.116,-18.70967741935484,0.0428167072426805,3924000000.0,0.005575077907545703,0.03954633398947117,High Growth,hold,-0.15468860916967275
MAS,Industrials,40.7,22.12,0.98383695,1.47,46.445,31.29,13428792315.0,1179000000.0,2.308266,11.93,485020262.9742014,1.264,-0.021,-25.444444444444443,0.06087865733327493,1355000000.0,0.004391025367649247,0.09043823661648356,High Growth,buy,1.0820058997050148
MAT,Consumer Discretionary,16.0,-14.68,0.0,-3.06,26.3,12.71,5843402350.0,-203599000.0,1.1863722,3.87,-1117550699.4375,0.978,0.05999999999999999,1.2048754590633874,-0.20538609077074457,561659000.0,-0.0002379594559839591,-0.17364537108663042,Undervalued,buy,1.9000193671414098
MCD,Consumer Discretionary,158.97,23.83,2.437994,6.36,178.7,124.36,132101623787.0,10515400000.0,5.770237,146.07,5285062133.014531,0.708,0.081,-11.27989886757176,0.2073085559575319,11745600000.0,0.005917576046454184,0.09412935613453538,Dividend Paying,buy,1.1566700685231084
MCHP,Information Technology,79.9,21.77,1.7512966,0.66,99.17,69.76,19393095636.0,997492000.0,7.4475183,5.9,160193280.59774718,1.625,-0.186,1.013264554163596,0.018983170464378064,3112000000.0,0.006022997508264892,0.009785604454270671,Low Growth,buy,0.5593535560828576
MCK,Health Care,150.23,11.68,0.8898776,22.74,178.86,133.82,31534840262.0,7232000000.0,0.15318617,2.68,4773362627.690075,0.45,0.148,-3.9283791060850834,0.017250353718103274,4582000000.0,0.006317877709711186,0.0765943938974659,Undervalued,buy,0.5129803782555206
MCO,Financials,152.14,26.55,1.114065,1.35,167.23,106.48,30189978000.0,1238000000.0,9.932974,73.84,267887934.1396083,1.261,0.147,3.1214767764986107,0.010699442486298288,2389545891.9333334,0.005778323093097574,0.018669449727479845,Volatile,buy,0.2962068223779207
MDLZ,Consumer Staples,42.68,19.85,1.9977299,1.91,47.23,39.19,65827817742.0,4355000000.0,2.5708609,2.52,2945902808.9789124,0.57,0.071,0.7039743046731611,0.08179428056916127,5611000000.0,0.00450463306601426,0.041264344370843836,Dividend Paying,buy,0.42539315205385786
MDT,Health Care,78.38,17.04,2.2618315,2.89,89.72,75.44,110107062300.0,9204000000.0,4.944542,2.14,4059829166.203113,0.783,0.047,0.4732435949730979,0.1300102208410386,5830000000.0,0.0038628713555801174,0.04463901532967315,Dividend Paying,buy,1.8099657496409236
MET,Financials,44.28,8.52,3.4587116,0.63,56.58,44.58,48679364276.0,0.0,1.0496864,0.85,692592581.1626016,1.033,0.219,0.6272863568215892,0.010429511665375662,2389545891.9333334,0.004880048877318286,0.0010072843189524504,Undervalued,none,0.9258407654744877
MGM,Consumer Discretionary,33.5,29.65,1.2687428,1.92,38.41,25.15,19633674337.0,2680385000.0,2.2276719,3.09,1125273275.4340298,2.202,0.219,8.2955105649971,0.06961494316463634,1583503000.0,0.005034393834915305,0.026559165431726144,Volatile,buy,1.5255314343769872
MHK,Consumer Discretionary,256.57,19.08,0.0,12.48,286.85,209.9,19897356456.0,1750393000.0,2.7977824,2.88,967841168.3785323,1.337,-0.014,0.41320171358760793,0.08691793199967242,589936000.0,0.0032111755432083907,0.07137540697321872,Low Growth,hold,0.9702630141828417
MKC,Consumer Staples,101.36,23.91,2.0261056,3.73,109.67,90.25,13459353253.0,815700000.0,2.7788277,5.2,495297825.9045975,0.728,0.034,0.9072460331574683,0.07434448469043221,1024200000.0,0.004797363774771922,0.038507718363325186,Low Growth,hold,0.2823905256703992
MLM,Materials,208.42,30.38,0.8042038,6.63,244.32,191.09,13756812736.0,975223000.0,4.416998,3.03,437614760.7699837,0.946,0.089,0.5882089329283473,0.06457161671043848,1608200000.0,0.005328368706758316,0.028933398618832765,Overvalued,buy,1.0511116493740027
MMC,Financials,79.31,20.23,1.8257059,2.87,86.54,69.33,41819440000.0,3236000000.0,2.9848945,5.85,1513324836.7166815,0.896,0.106,1.2661799688294644,0.06656073349387234,5282000000.0,0.0050614738920985,0.03150790832222947,Undervalued,hold,0.9273802072820186
MMM,Industrials,222.89,24.31,2.3328617,7.92,259.77,175.49,138721055226.0,9048000000.0,4.3902707,11.34,4929206143.792543,1.035,-0.008,3.5061368837112545,0.15082788604365055,-9035000000.0,0.005208642937937321,0.09745366041503645,Dividend Paying,hold,0.7555076158723932
MNST,Consumer Staples,61.99,42.17,0.0,1.19,70.215,41.02,36403831015.0,1229478000.0,14.152587,9.56,698831406.8051298,0.711,0.143,2.2556467403342673,0.09787517705537105,1953355000.0,0.005545430543212674,0.07214471889963495,Overvalued,buy,3.9748934525505537
MO,Consumer Staples,64.05,18.89,3.9526875,5.31,77.79,60.01,126985101434.0,10773000000.0,4.945682,10.32,10527570470.172365,0.695,-0.012,-7.41045197740113,0.5134899263570561,11547000000.0,0.00284414872066765,0.2729471213422962,Dividend Paying,hold,0.38607650852548814
MON,Materials,119.08,21.53,1.7938709,5.09,123.15,106.97,53076824328.0,4217000000.0,3.589782,7.96,2268735604.8834395,1.1365454545454545,-0.04605,0.6973882778122114,0.16074355934412152,1877859454.5454545,-0.0002379594559839591,0.10036220264071279,High Growth,hold,1.0511116493740027
MOS,Materials,24.13,23.66,0.3960396,0.85,34.36,19.23,9726962131.0,1165100000.0,1.8161958,0.94,342640605.52631575,1.521,-0.297,0.3250394623358448,0.025017384914414742,1338100000.0,0.0030928244407471975,0.014876202872699617,High Growth,hold,0.5735601621189044
MPC,Energy,62.79,16.06,2.8268552,6.85,73.53,47.39,31633740000.0,5978000000.0,0.42713487,2.43,3451045054.945055,1.527,-0.085,1.1678823143746926,0.02325831185642884,12586000000.0,0.0034675653060608305,0.04013449771413185,Dividend Paying,buy,1.1322084367245657
MRK,Health Care,54.73,13.75,3.435934,1.4,66.8,53.63,152241530340.0,8715000000.0,5.0893345,4.02,3894356705.2073817,0.398,0.058,0.9327851840025545,0.06478178000844019,2954000000.0,0.004484995814988825,0.03650674202209873,Dividend Paying,buy,1.0045146726862302
MRO,Energy,15.68,-32.0,1.2247398,-2.65,19.52,10.55,13875005314.0,2266000000.0,4.6578755,3.4,-2344946688.9094386,2.24,-0.001,0.4844265952699688,-0.3659976102558824,2006000000.0,0.0037012078282256775,-0.11979293429933276,High Growth,buy,0.35262621111677717
MS,Financials,51.79,14.23,1.8331805,3.09,58.05,40.06,97535400000.0,0.0,2.2258842,1.33,5819354817.532342,1.405,0.018,2.790716694602072,0.11485493156358857,2389545891.9333334,0.007588266417556725,0.004875084982095348,Low Growth,buy,0.9258407654744877
MSFT,Information Technology,85.01,25.76,1.8747908,2.97,96.07,63.22,689978437468.0,41079000000.0,7.1130967,9.49,24105822365.36831,0.877,0.176,0.2907774593522546,0.11375231751111677,88523000000.0,0.005463416574041045,0.05851268609183134,Undervalued,buy,1.745163179675273
MSI,Information Technology,98.74,19.03,2.0266979,-1.08,107.78,77.23,16626039679.0,1629000000.0,2.6092634,6.81,-181852570.9268787,0.909,0.052,9.046961325966851,-0.018225352868999668,2458000000.0,0.004963970754429997,-0.013636215576400622,Undervalued,buy,0.853905160390516
MTB,Financials,178.35,18.91,1.6218846,8.69,193.85,141.12,27840827434.0,0.0,4.6277885,1.79,1356528121.1183627,0.782,-0.142,0.48970582779982935,0.14434221335585898,2389545891.9333334,0.005739903334084095,0.0065135026750584,Low Growth,buy,0.9258407654744877
MTD,Health Care,601.0,35.56,0.0,14.24,697.26,459.34,16420774443.0,666706000.0,8.372307,31.69,389071261.34495836,1.151,-0.116,-13.877996238445224,0.10270314838228835,1079683000.0,0.006858512630931599,0.11594840833929361,Low Growth,hold,0.7148851646202381
MU,Information Technology,40.0,9.01,0.0,4.36,49.89,22.64,48576791974.0,12541000000.0,2.1912806,2.02,5294870325.166,1.277,0.157,0.3157978241160471,0.34072524614967825,-5459000000.0,0.004441742308354852,0.08240530278528964,Volatile,buy,2.698216159496327
MYL,Health Care,39.25,8.35,0.0,0.93,47.82,29.39,21698849265.0,3113300000.0,2.5358944,1.63,514138339.2726115,0.7986122448979591,0.03893478260869565,0.8889550894999193,0.011627310137216676,4221927723.4042554,-0.0002379594559839591,0.010024184349807914,Low Growth,hold,0.9480929782518385
NAVI,Financials,13.38,7.56,4.5584044,1.01,16.97,11.481,3692691330.0,0.0,0.6986579,1.02,278745758.0941704,1.377,0.039403846153846143,20.76050724637681,0.21794038944032088,2389545891.9333334,-0.0002379594559839591,0.00454168241293964,Low Growth,hold,0.9258407654744877
NBL,Energy,25.43,105.96,1.4771049,-2.32,39.6,22.985,13177325251.0,-518000000.0,4.6976447,1.44,-1202178316.2532442,1.5413749999999997,-0.11763157894736842,0.4245465742304194,-0.022641458764723142,7503534208.333333,-0.0002379594559839591,-0.019120619607838698,Low Growth,buy,0.9966137145235536
NCLH,Consumer Discretionary,56.01,15.35,0.0,2.78,61.48,46.96,13191507318.0,1529401000.0,3.2066104,2.35,654747194.144617,2.608,0.57,46.73735983537617,0.07657929990308884,930911000.0,0.2662159963145517,0.033588853949271864,Volatile,buy,0.1913494309454964
NDAQ,Financials,75.21,17.78,1.9671283,4.32,83.29,65.98,12844304115.0,1212000000.0,3.2591083,2.25,737766171.7431194,0.938,0.041,1.0050850591715976,0.1216632868969524,1806000000.0,0.004438269144127296,0.0228453016579897,Low Growth,buy,0.6321873909304778
NEE,Utilities,145.29,21.65,2.6537917,11.39,159.64,124.18,69661177770.0,9018000000.0,4.091698,2.75,5461083452.407599,0.515,0.116,1.5423232493469285,0.19424782856966633,9832000000.0,0.006624249671452438,0.03076857412238279,High Growth,buy,0.4740192397096163
NEM,Materials,36.61,26.34,0.8101539,-1.18,42.04,31.42,19749449484.0,1509000000.0,3.7076392,1.81,-636556962.3359737,0.538,0.237,0.3250766527715575,-0.05389070117981491,708000000.0,0.005214918211638115,-0.011468255005512445,Overvalued,buy,0.8119373124374791
NFLX,Information Technology,250.1,200.08,0.0,1.25,286.81,138.26,114805404842.0,809028000.0,9.861594,30.8,573797505.2079169,1.218,0.125,0.7063842967609828,0.017014869726643775,6954003000.0,-0.00699762978611786,0.011774554695156252,Volatile,buy,0.765794991312719
NFX,Energy,26.38,13.12,0.0,-6.5,43.74,24.41,5695123080.0,896000000.0,4.703259,4.51,-1403271418.498863,1.5413749999999997,-0.11763157894736842,0.4245465742304194,-0.026428784755225632,7503534208.333333,-0.0002379594559839591,-0.022319000964260302,Volatile,buy,0.9966137145235536
NI,Utilities,22.51,19.57,3.3780859,1.02,27.76,21.93,7776566371.0,1448600000.0,2.2361343,1.82,352381061.68014216,0.491,-0.166,1.7084139498887492,0.0640064412540673,1298400000.0,0.00456285851266217,0.011338893519369253,Low Growth,buy,0.7589979297639171
NKE,Consumer Discretionary,62.49,24.9,1.2189548,2.51,68.83,50.35,106776113744.0,5162000000.0,3.0549932,8.91,4288814938.349175,1.086,0.005,0.8671808054841473,0.083738113094269,5915000000.0,0.008230186347490571,0.1142739319056027,Undervalued,buy,1.8094209161624892
NLSN,Industrials,33.9,18.73,3.6208732,1.39,45.73,34.22,13377670080.0,1836000000.0,2.7288198,3.02,548523935.4336283,1.171875,0.052288461538461534,1.52137196108356,0.02271685878769128,2770624732.142857,0.0006043900114004934,0.016159914602526488,Volatile,hold,0.8334267422865484
NOC,Industrials,324.01,24.4,1.3030859,11.47,349.18,231.98,58782413951.0,3884000000.0,2.209576,7.96,2080905799.2591898,0.34,0.06,1.0596823251098344,0.05296273350112471,2537000000.0,0.006029519602939169,0.04470835766713625,Stable,hold,1.054848434098141
NOV,Energy,32.64,-77.71,0.5873715,-6.4,41.895,29.9,12940096785.0,353000000.0,2.5209634,0.91,-2537273879.4117646,1.764,-0.11763157894736842,0.3853761348897536,-0.29561620405589706,651000000.0,-0.0002379594559839591,-0.22465679824789841,Volatile,buy,1.5149897330595483
NRG,Utilities,24.0,17.78,1.4195584,-2.23,29.78,14.52,8030036023.0,1774000000.0,0.9933021,6.73,-746124180.4704167,1.134,-0.066,3.775292498279422,-0.025886416419887474,-1049000000.0,0.0036013087616208216,-0.02865520318267212,Low Growth,buy,0.96
NSC,Industrials,136.89,20.65,2.018503,18.73,157.1499,109.27,40543547441.0,4737000000.0,3.8525908,3.09,5547378505.1496105,1.292,-0.051,1.3747750567248258,0.4563490050304056,4274000000.0,0.007256664869615238,0.13318396487922815,Dividend Paying,buy,1.1424772036474165
NTAP,Information Technology,55.85,26.1,1.3881658,1.81,64.0599,37.43,15375210915.0,1075000000.0,3.6687026,5.46,498283469.2238138,1.268,-0.061,2.3157894736842106,0.0783218279194929,1159000000.0,0.004139926600588463,0.050752033940091035,Low Growth,hold,1.301701759446207
NTRS,Financials,96.2,19.96,1.6678249,4.92,108.91,83.17,22908130223.0,0.0,4.031728,2.44,1171600838.847817,1.133,0.013,1.1267534606947445,0.17296830868056645,2389545891.9333334,0.0044736671082506495,0.0077701071197489435,Low Growth,hold,0.9258407654744877
NUE,Materials,60.38,17.01,2.415766,4.1,70.48,51.67,20003317128.0,2648729000.0,0.99837583,2.34,1358290828.499503,1.633,-0.117,0.32674206521158816,0.03912860383916629,6230342000.0,0.0066255924014500785,0.03843439869084766,High Growth,buy,2.3523950002056804
NVDA,Information Technology,217.52,82.08,0.26223776,2.57,249.27,95.17,138652800000.0,3098000000.0,20.094294,20.39,1638183596.9106288,1.744,2.653,0.25724789427148775,0.026889852547694246,32972000000.0,0.009729675284738844,0.02492367935903464,Volatile,buy,3.6744426676700215
NWL,Consumer Discretionary,27.91,9.72,3.1228786,1.17,55.08,23.85,14438346000.0,2021400000.0,1.2810479,1.01,605262085.9906843,0.963,0.05999999999999999,1.7583547557840618,0.07442051961031407,352000000.0,0.0027908341231299948,0.04976256564915599,Low Growth,hold,0.629271660338281
NWS,Consumer Discretionary,15.85,44.03,1.2269939,-1.28,17.7,12.35,9496735699.0,679000000.0,1.5718216,0.86,-766928813.5470031,1.35,0.026,0.5217013888888888,-0.07763223135408474,706000000.0,0.0011236901342411617,-0.0453240833016372,High Growth,none,1.182306477093207
NWSA,Consumer Discretionary,15.65,43.47,1.24533,-1.28,17.29,12.0,9356906461.0,679000000.0,1.5518167,0.85,-765293307.9923323,1.35,0.026,0.5217013888888888,-0.07746667759817111,706000000.0,0.002715355046564646,-0.04522742792933824,High Growth,buy,1.182306477093207
O,Real Estate,47.56,15.54,5.372036,1.12,63.6,48.89,13784942453.0,1075568000.0,15.588069,1.92,324624380.7266611,0.937,0.214,0.6675384250494977,0.07958444173026555,1722316000.0,0.004488445952091026,0.005618345332687955,Undervalued,buy,1.5159630255887593
OKE,Energy,54.4,34.0,5.4436197,1.66,61.36,47.14,21988472489.0,1851783000.0,2.6159565,4.03,670971770.8040441,1.625,-0.292,1.320310604222276,0.03795733273768423,4230000000.0,0.004740035913716413,0.015157723101342885,High Growth,buy,0.6723638470451911
OMC,Consumer Discretionary,75.91,15.27,3.1838684,4.79,86.71,65.32,17377551986.0,2366000000.0,1.5327156,6.66,1096541615.2409434,0.971,0.05,1.7983850897325997,0.0746342695607835,2104700000.0,0.0038462542468502333,0.03909991995752991,Low Growth,buy,0.8643173704296442
ORCL,Information Technology,46.84,18.81,1.5551463,2.2,53.14,40.01,202302349740.0,16545000000.0,5.2561646,3.56,9501818305.465414,1.006,0.054,84.32525629077354,0.19021136056102442,13773000000.0,0.004486454200326116,0.0707064703049873,Low Growth,buy,0.7739849380142919
ORLY,Consumer Discretionary,252.22,21.91,0.0,10.73,279.23,169.43,21433781860.0,1965187000.0,3.1934319,34.12,911840771.3813338,0.873,0.051,-4.50819535462416,0.05766673126097385,3186376000.0,0.006113696920542977,0.06572775174944803,Overvalued,buy,0.11746423901887826
OXY,Energy,68.47,195.63,4.4081864,-0.75,78.09,57.2,53467692395.0,5205000000.0,6.044895,3.4,-585669187.9107639,1.687,-0.127,0.6912727272727273,-0.02072651689530962,6414000000.0,-2.3780486611457894e-05,-0.007913592961717163,Dividend Paying,hold,0.6944687363358111
PAYX,Information Technology,61.86,27.49,3.0892801,2.26,73.1,54.2,23253666810.0,1414900000.0,7.248487,11.77,849552004.3743937,0.932,0.057,0.2478243444406275,0.16966947022715617,2033100000.0,0.004933426019314115,0.08055374387225914,Low Growth,hold,0.757124783606642
PBCT,Financials,18.56,18.02,3.59375,0.97,20.14,15.965,6527616000.0,0.0,3.9272704,1.17,341152344.82758623,1.097896551724138,0.039403846153846143,1.2440849965312557,0.013625622610708215,2389545891.9333334,-0.0002379594559839591,0.0008377479602865016,Low Growth,hold,0.9258407654744877
PCAR,Industrials,66.98,15.72,1.455816,4.75,79.69,61.93,24152102921.0,3619200000.0,1.28693,3.07,1712787233.1255598,0.919,0.117,0.9054273622691891,0.04875929425820186,5946400000.0,0.004742649236114812,0.04195601623396287,Undervalued,hold,2.2989034146341463
PCG,Utilities,38.24,8.75,0.0,2.78,71.57,38.45,20309412381.0,6471000000.0,1.5730644,1.09,1476468787.1124475,1.286,0.311,2.3056309904153354,0.060441656587213344,4002000000.0,-0.0002379594559839591,0.01174615974090636,Volatile,buy,0.7804666743675638
PCLN,Consumer Discretionary,1806.06,24.26,0.0,42.66,2067.99,1589.0,91817448863.0,4803487000.0,9.176564,6.92,2168772005.634132,1.4012222222222221,0.05999999999999999,1.6920756330799667,0.06134690747787021,3458162736.111111,-0.0002379594559839591,0.05258961250802548,Low Growth,hold,0.7674569514781113
PDCO,Health Care,32.88,14.05,3.0723782,1.79,48.295,32.07,3209792400.0,359644000.0,0.7872792,2.34,174742347.81021896,1.048,0.03893478260869565,0.5619483953522708,0.027001951768032176,275971000.0,-0.0002379594559839591,0.06069242331240547,Low Growth,hold,0.9103794967807086
PEG,Utilities,46.73,16.11,3.60587,1.75,53.28,41.67,24138050331.0,3613000000.0,3.4491453,1.88,903950097.9937942,0.595,0.081,1.3184725722039154,0.08044407742224742,3474000000.0,0.004039425757018744,0.017814983898500114,Dividend Paying,buy,0.46470239272295827
PEP,Consumer Staples,110.15,21.51,2.8370044,4.36,122.51,104.77,161413271020.0,12843000000.0,3.6705062,3.4,6389122665.884703,0.533,-0.005,2.4137166945900663,0.06984861503519917,12913000000.0,0.0054785575333951555,0.06357652287063738,Dividend Paying,buy,0.6830347268303473
PFE,Health Care,33.63,12.69,3.8879359,3.51,39.43,31.67,208505541949.0,20569000000.0,4.0020885,3.4,21761952192.71454,0.572,-0.413,0.7958860403981396,0.3720246203623246,3359000000.0,0.008577945159618409,0.09607883493986578,Dividend Paying,buy,0.6934761685567226
PFG,Financials,60.38,11.96,3.1914895,4.5,75.585,58.9401,18457199721.0,0.0,1.7167546,1.53,1375577985.16893,1.235,-0.146,0.3657017222425797,0.10065843091285764,2389545891.9333334,0.0042153937744347815,0.0045094012987812356,High Growth,hold,0.9258407654744877
PG,Consumer Staples,80.22,20.46,3.3704789,5.6,94.67,80.1,206318943299.0,17249000000.0,3.1595004,3.85,14402718554.904015,0.429,0.032,0.757295251940056,0.1756300582262763,18134000000.0,0.005841714372966253,0.11919918690797751,Dividend Paying,buy,0.4355912294440094
PGR,Financials,51.07,20.76,2.1061797,2.73,58.25,36.84,31062780000.0,0.0,1.1458876,3.25,1660493232.817701,0.346,0.254,0.3397231359513934,0.02674664490229423,2389545891.9333334,0.00789803091566151,0.018722271451127977,Overvalued,buy,0.9258407654744877
PH,Industrials,174.51,21.6,1.4401833,7.24,212.8,145.38,24421668509.0,2092089000.0,1.8652664,4.39,1013196263.8539912,1.522,0.031,1.2161901048989783,0.05314376889393264,3142199000.0,0.007261236820127261,0.03381325270320101,Low Growth,buy,0.5075839940429482
PHM,Consumer Discretionary,28.67,12.86,1.2036108,1.44,35.21,21.06,8792572352.0,992811000.0,1.0341544,1.99,441622050.4666899,1.561,-0.155,0.24591503417472957,0.02749555806202167,3396305000.0,0.0067565924102928245,0.02745202199699074,High Growth,buy,2.2951731568653386
PKG,Materials,111.95,18.57,2.1514556,7.07,131.1316,88.47,11051273948.0,1214900000.0,1.741522,5.54,697923240.8428762,0.796,-0.02,0.7938358391914543,0.08944981554943046,1118000000.0,0.0055983122050666315,0.08039571492585919,Low Growth,hold,1.7707987674804455
PKI,Health Care,72.06,24.68,0.3695394,2.64,84.49,52.63,8351767268.0,445658000.0,3.7116463,3.25,305976486.08825976,0.7986122448979591,0.03893478260869565,0.8889550894999193,0.006919700840589463,4221927723.4042554,0.005720274122988429,0.005965640896561985,Low Growth,buy,0.9480929782518385
PLD,Real Estate,58.33,20.76,2.931379,3.06,67.53,48.69,31953288000.0,2969194000.0,14.380373,2.11,1676273980.4560263,1.003,0.087,0.5565457787716698,0.2089213506596743,3084483000.0,0.004588419315747667,0.018020413280035164,Low Growth,buy,0.45906002051317296
PM,Consumer Staples,100.39,22.36,4.328479,4.48,123.55,96.66,153580671803.0,11802000000.0,2.7574685,1318.7,6853684726.341668,0.639,0.11,-4.268062360801782,0.19485087639568055,12176000000.0,0.00397420989015996,0.1049504582620003,Dividend Paying,buy,0.3404085964446803
PNC,Financials,149.38,17.55,1.9354838,10.4,160.07,115.25,73315000000.0,0.0,4.04653,1.53,5104270986.745214,1.154,-0.042,1.4232853928187066,0.23730861438212908,2389545891.9333334,0.0072520597450708305,0.009089125301373294,Dividend Paying,buy,0.9258407654744877
PNR,Industrials,66.67,18.89,2.03933,3.63,74.84,57.63,12466660892.0,863700000.0,2.5191512,2.48,678775746.7820609,1.226,-0.018,0.6507724348015294,0.16537355263297865,739200000.0,0.004521521568692276,0.10341988737099643,High Growth,buy,0.9386057287278854
PNW,Utilities,74.34,16.06,3.698776,3.95,92.48,73.81,8397609889.0,1614399000.0,2.9931207,1.65,446200686.86507934,0.482,0.114,1.6678139180117275,0.0950173641442412,824640000.0,0.004379609942778736,0.018093261367993593,Stable,buy,0.49610517532162113
PPG,Materials,110.3,18.73,1.5771489,6.31,122.0697,99.57,29043337549.0,2585000000.0,1.9551051,4.83,1661500090.0651858,1.281,0.039,0.877170582226762,0.09106105941385431,2059000000.0,0.004508728706692786,0.07675428881901353,Volatile,buy,1.0494657696873764
PPL,Utilities,29.52,12.83,5.2196894,2.79,40.2,29.205,20839814845.0,3937000000.0,3.7497053,1.95,1969616646.9359756,0.835,-0.113,1.1199310988301157,0.23696061681135414,1670000000.0,0.002595565392844312,0.050199221300233854,Low Growth,buy,0.7266467065868264
PRGO,Health Care,84.44,-1.0,0.73126143,-28.01,95.93,63.68,12326379902.0,0.0,3.3850067,2.03,-4088842977.9135485,0.651,0.03893478260869565,0.8543383879695463,-0.8782633769897646,284100000.0,-0.0002379594559839591,-0.37827783792485487,Low Growth,buy,1.06663304545168
PRU,Financials,103.38,9.99,2.6985698,9.73,127.14,97.88,47136080000.0,0.0,1.083727,0.93,4436390582.317663,1.348,0.561,0.7503235082674335,0.08175418008509469,2389545891.9333334,0.004145949131386037,0.006152058084844975,Volatile,hold,0.9258407654744877
PSA,Real Estate,180.49,18.21,4.316159,6.81,232.21,180.9254,32258539942.0,1924803000.0,16.16417,6.56,1217134783.118289,0.533,0.064,0.9091296489486155,0.26941529478965776,2319056000.0,0.004796232281558989,0.0614428548367734,Dividend Paying,buy,0.11898135704423925
PSX,Energy,92.44,21.11,2.928564,9.93,107.47,75.135,47996220000.0,5311000000.0,0.47499472,2.12,5155803381.652965,1.38,-0.05,0.6329987247817415,0.03497855061196456,7950000000.0,-0.003830404358550754,0.06828788203670103,Dividend Paying,buy,1.021127648839556
PVH,Consumer Discretionary,142.68,20.98,0.100529455,6.77,157.96,84.53,11478625926.0,1057500000.0,1.7617522,2.14,544647445.4655172,2.202,0.05999999999999999,0.6903631639610073,0.05908713078810519,867800000.0,0.003052798019532604,0.048747186985072556,Low Growth,buy,0.6639004149377593
PWR,Industrials,33.51,17.54,0.0,1.28,40.105,30.23,5330131216.0,649404000.0,0.77893436,1.43,203597969.4562817,1.105,0.31,0.7116590386115584,0.009749830523474468,1092935000.0,0.010956473989281163,0.012538963366971986,Undervalued,buy,1.4389165712023289
PX,Materials,144.07,24.63,2.1998534,4.32,166.95,115.53,42948664203.0,3632000000.0,3.887915,6.88,1287833895.7240233,0.515,-0.04605,0.8042812424628296,5.327483497249139,22975000.0,-0.0002379594559839591,1.5440283424780334,Dividend Paying,buy,-15.517385234123868
PXD,Energy,169.16,118.29,0.1816118,-3.39,199.83,125.46,29983119693.0,1717000000.0,6.7890477,2.76,-600867674.1503311,1.329,-0.019,0.22692158301324933,-0.031014125846512395,6543000000.0,0.004515557027991034,-0.016411320409426465,Low Growth,hold,0.7158708809683927
PYPL,Information Technology,72.32,49.53,0.0,1.47,86.32,39.92,90708000000.0,2932000000.0,6.935696,5.81,1843760508.8495576,1.444,0.087,0.45964562253574653,0.06193142685329877,4944000000.0,0.006040418402977339,0.02243945803433972,Low Growth,buy,1.2263506833398672
QCOM,Information Technology,62.42,16.51,3.5055351,1.65,69.28,48.92,96282828902.0,4191000000.0,4.263658,3.82,2545124442.2989426,1.339,0.05,0.7134979843380752,0.07105316701002073,7788000000.0,0.005993918017291544,0.049865290797393075,High Growth,buy,1.6661819692563358
QRVO,Information Technology,76.85,19.71,0.0,-0.13,85.24,62.68,9877885146.0,806875000.0,3.389142,1.98,-16709499.921665585,1.559,0.445,0.5247709717704804,-0.004681320278754374,183168000.0,0.002370127691029302,-0.0024969728224789847,Volatile,hold,2.2189278523399363
RCL,Consumer Discretionary,122.45,16.26,1.8674136,7.53,135.65,93.4,27418147452.0,2876309000.0,3.1026611,2.56,1686064927.0196817,2.534,0.28,4.68458933107536,0.12129963503738717,2878000000.0,0.0009556781650224056,0.0479936502524745,Volatile,buy,0.1642378470375492
RE,Financials,241.06,27.24,2.1078234,23.71,277.17,208.81,10131892523.0,0.0,2.0991988,1.16,996545141.1280594,1.097896551724138,0.039403846153846143,1.2440849965312557,0.03980200697259844,2389545891.9333334,0.004404943974312172,0.002447157910450181,Overvalued,buy,0.9258407654744877
REG,Real Estate,55.58,15.27,3.6850338,1.43,72.05,56.66,9858367494.0,487636000.0,13.762162,1.51,253642776.47391146,1.179,0.182,0.6256516179377811,0.19179531002983174,468150000.0,0.003836420333643759,0.020410763032935972,Volatile,buy,0.05163607592457678
REGN,Health Care,322.62,27.93,0.0,7.74,543.5518,319.5,35950369241.0,2043160000.0,8.48541,5.89,862487936.0403571,0.141,0.006,0.10406535993008151,0.06575244229258966,4233200000.0,0.004952977394936036,0.026072633661234124,Stable,buy,4.936232984752001
RF,Financials,17.9,17.9,1.8987342,1.0,19.9,13.0,21500640000.0,0.0,3.474771,1.32,1201153072.6256983,1.214,0.156,0.1336852372482644,0.15858899823418252,2389545891.9333334,0.007208271040435007,0.007892249843132438,Volatile,buy,0.9258407654744877
